product_name,price_per_kg,units_shipped_kg,units_sold_kg,units_on_hand_kg,supplier,sale_date,farm_city,farm_state,year,month,day,turnover_ratio,storage_cost,revenue
Yogurt,2.71,2949,1131,1818,Happy Cows Dairy,2023-01-16,Hartmannworth,UT,2023,1,16,0.38351983723296035,670.8487084870849,3065.0099999999998
Butter,5.58,13404,8854,4550,Happy Cows Dairy,2023-01-16,Leonefort,KY,2023,1,16,0.6605490898239331,815.4121863799284,49405.32
Cheese,9.59,8598,8598,0,Happy Cows Dairy,2023-01-16,Centennial,NJ,2023,1,16,1.0,0.0,82454.81999999999
Cheese,9.47,22712,16099,6613,Fresh Dairy Farms,2023-01-16,Shawnee,PA,2023,1,16,0.7088323353293413,698.3104540654699,152457.53
Butter,5.07,14270,13899,371,Happy Cows Dairy,2023-01-15,Reedfort,NE,2023,1,15,0.9740014015416959,73.17554240631164,70467.93000000001
Yogurt,3.57,16912,1250,15662,Happy Cows Dairy,2023-01-15,West Verlie,NH,2023,1,15,0.0739120151371807,4387.114845938376,4462.5
Cheese,7.75,31073,1537,29536,Happy Cows Dairy,2023-01-15,St. Clair Shores,FL,2023,1,15,0.04946416503073408,3811.0967741935483,11911.75
Cheese,8.86,34685,29311,5374,Fresh Dairy Farms,2023-01-14,Port Boshire,PA,2023,1,14,0.8450627072221422,606.546275395034,259695.46
Cheese,7.52,46712,2068,44644,Happy Cows Dairy,2023-01-12,Cleveland Heights,IA,2023,1,12,0.044271279328652165,5936.702127659575,15551.359999999999
Yogurt,3.14,40154,15583,24571,Organic Valley,2023-01-12,North Jakayla,NC,2023,1,12,0.38808088857897094,7825.15923566879,48930.62
Butter,4.78,1391,13,1378,Fresh Dairy Farms,2023-01-12,Billings,CO,2023,1,12,0.009345794392523364,288.2845188284519,62.14
Yogurt,2.9,30556,13251,17305,Happy Cows Dairy,2023-01-11,Lake Lura,PA,2023,1,11,0.43366278308679146,5967.241379310345,38427.9
Milk,1.27,8315,1595,6720,Dairyland Co-op,2023-01-11,South William,MO,2023,1,11,0.19182200841852073,5291.3385826771655,2025.65
Milk,1.04,33466,4672,28794,Fresh Dairy Farms,2023-01-11,White Plains,WI,2023,1,11,0.13960437458913524,27686.53846153846,4858.88
Yogurt,3.23,30381,28983,1398,Fresh Dairy Farms,2023-01-10,Findlay,ME,2023,1,10,0.9539843981435766,432.8173374613003,93615.09
Milk,1.32,23957,15019,8938,Organic Valley,2023-01-10,East Foster,NE,2023,1,10,0.6269148891764411,6771.212121212121,19825.08
Milk,1.21,41643,23279,18364,Fresh Dairy Farms,2023-01-09,West Ewaldshire,IN,2023,1,9,0.5590135196791778,15176.859504132231,28167.59
Yogurt,2.79,38426,420,38006,Dairyland Co-op,2023-01-08,West Nicoleland,ME,2023,1,8,0.010930099411856556,13622.222222222223,1171.8
Butter,4.76,47222,809,46413,Fresh Dairy Farms,2023-01-08,Wallacechester,PA,2023,1,8,0.017131845326330948,9750.63025210084,3850.8399999999997
Milk,1.01,28062,14538,13524,Organic Valley,2023-01-07,Lake Clareburgh,AL,2023,1,7,0.5180671370536669,13390.09900990099,14683.380000000001
Milk,1.38,2705,2511,194,Fresh Dairy Farms,2023-01-07,Stiedemanntown,IL,2023,1,7,0.9282809611829944,140.57971014492756,3465.18
Yogurt,2.45,30247,22921,7326,Organic Valley,2023-01-07,East Estrellaboro,VT,2023,1,7,0.7577941614044368,2990.204081632653,56156.450000000004
Yogurt,3.53,11596,10096,1500,Happy Cows Dairy,2023-01-07,Port Cassandre,TX,2023,1,7,0.8706450500172473,424.92917847025495,35638.88
Milk,1.4,44157,19949,24208,Happy Cows Dairy,2023-01-07,Lonniebury,NV,2023,1,7,0.4517743506125869,17291.428571428572,27928.6
Butter,4.28,25828,14172,11656,Fresh Dairy Farms,2023-01-06,East Elvaside,VA,2023,1,6,0.5487068297971194,2723.3644859813085,60656.16
Cheese,8.18,49349,31722,17627,Fresh Dairy Farms,2023-01-06,Kesslerborough,NM,2023,1,6,0.6428093781028997,2154.8899755501225,259485.96
Yogurt,2.97,39905,38912,993,Dairyland Co-op,2023-01-05,East Hadleychester,LA,2023,1,5,0.9751159002631249,334.3434343434343,115568.64000000001
Yogurt,2.92,40836,22818,18018,Fresh Dairy Farms,2023-01-05,Connieboro,NV,2023,1,5,0.55877167205407,6170.54794520548,66628.56
Milk,1.05,7582,7218,364,Organic Valley,2023-01-05,Bonita Springs,WY,2023,1,5,0.9519915589554208,346.66666666666663,7578.900000000001
Butter,4.16,15253,6359,8894,Happy Cows Dairy,2023-01-04,Sterling Heights,MT,2023,1,4,0.4169015931292205,2137.980769230769,26453.440000000002
Milk,1.12,39780,34493,5287,Organic Valley,2023-01-03,East Julietshire,AZ,2023,1,3,0.8670940170940171,4720.535714285714,38632.16
Butter,4.85,2207,1760,447,Organic Valley,2023-01-02,Joplin,AL,2023,1,2,0.7974626189397372,92.16494845360826,8536.0
Milk,1.28,13089,582,12507,Dairyland Co-op,2022-12-31,East Scarlett,NC,2022,12,31,0.04446481778592711,9771.09375,744.96
Milk,1.24,5464,42,5422,Organic Valley,2022-12-31,Farmington,MO,2022,12,31,0.0076866764275256225,4372.580645161291,52.08
Yogurt,3.06,26271,3881,22390,Happy Cows Dairy,2022-12-30,Hagenescester,PA,2022,12,30,0.14772943549921969,7316.993464052288,11875.86
Butter,5.17,27155,17608,9547,Dairyland Co-op,2022-12-30,New Jairocester,ID,2022,12,30,0.648425704290186,1846.615087040619,91033.36
Butter,5.76,18265,8280,9985,Fresh Dairy Farms,2022-12-29,New Daishachester,WV,2022,12,29,0.4533260333972078,1733.5069444444446,47692.799999999996
Cheese,9.56,20632,16611,4021,Dairyland Co-op,2022-12-29,Smyrna,AZ,2022,12,29,0.8051085692128732,420.60669456066944,158801.16
Yogurt,3.28,45913,30432,15481,Dairyland Co-op,2022-12-29,New Orrin,KS,2022,12,29,0.6628188094875089,4719.817073170732,99816.95999999999
Yogurt,3.12,12058,2253,9805,Organic Valley,2022-12-29,Fort Jefferey,MT,2022,12,29,0.18684690661801293,3142.628205128205,7029.360000000001
Cheese,7.98,31335,2898,28437,Happy Cows Dairy,2022-12-28,Muraziktown,CO,2022,12,28,0.09248444231689804,3563.533834586466,23126.04
Milk,1.11,19380,649,18731,Dairyland Co-op,2022-12-28,Lake Jamarberg,GA,2022,12,28,0.03348813209494324,16874.774774774774,720.3900000000001
Yogurt,2.86,22383,14898,7485,Happy Cows Dairy,2022-12-28,Fort Agustinland,WV,2022,12,28,0.6655944243399008,2617.1328671328674,42608.28
Butter,5.14,43988,18246,25742,Organic Valley,2022-12-27,Raynorview,IL,2022,12,27,0.414794944075657,5008.171206225681,93784.43999999999
Cheese,6.48,13059,4542,8517,Fresh Dairy Farms,2022-12-27,Aniyahview,ID,2022,12,27,0.3478061107282334,1314.3518518518517,29432.160000000003
Milk,1.04,16430,3982,12448,Dairyland Co-op,2022-12-26,Freedaborough,SD,2022,12,26,0.24236153377967135,11969.23076923077,4141.28
Milk,1.07,7216,1866,5350,Fresh Dairy Farms,2022-12-26,Gainesville,OK,2022,12,26,0.2585920177383592,5000.0,1996.6200000000001
Butter,5.81,5135,2810,2325,Organic Valley,2022-12-26,West Lafayette,IA,2022,12,26,0.5472249269717624,400.17211703958696,16326.099999999999
Butter,4.66,10611,7749,2862,Dairyland Co-op,2022-12-25,Altadena,AK,2022,12,25,0.7302798982188295,614.1630901287554,36110.340000000004
Yogurt,2.86,19280,7939,11341,Fresh Dairy Farms,2022-12-25,St. Peters,CA,2022,12,25,0.4117738589211618,3965.3846153846157,22705.539999999997
Yogurt,3.16,17759,2283,15476,Happy Cows Dairy,2022-12-25,Providence,MT,2022,12,25,0.1285545357283631,4897.46835443038,7214.280000000001
Yogurt,3.27,1548,162,1386,Happy Cows Dairy,2022-12-24,Bertramfurt,TN,2022,12,24,0.10465116279069768,423.8532110091743,529.74
Yogurt,2.51,12658,12416,242,Happy Cows Dairy,2022-12-24,St. Peters,AL,2022,12,24,0.9808816558698057,96.41434262948208,31164.159999999996
Cheese,7.22,24310,20485,3825,Organic Valley,2022-12-24,Fosterstead,ID,2022,12,24,0.8426573426573427,529.7783933518006,147901.69999999998
Cheese,7.5,42016,19538,22478,Dairyland Co-op,2022-12-24,South Haley,SD,2022,12,24,0.4650133282559025,2997.0666666666666,146535.0
Cheese,8.25,8491,2599,5892,Dairyland Co-op,2022-12-22,Port Dayneboro,IN,2022,12,22,0.3060887999057826,714.1818181818181,21441.75
Cheese,7.08,43193,42593,600,Dairyland Co-op,2022-12-22,Lake Forest,VT,2022,12,22,0.9861088602319821,84.7457627118644,301558.44
Cheese,9.36,34004,26488,7516,Dairyland Co-op,2022-12-22,West Loren,SC,2022,12,22,0.7789671803317256,802.991452991453,247927.68
Butter,4.4,2897,438,2459,Dairyland Co-op,2022-12-21,South Alize,PA,2022,12,21,0.15119088712461168,558.8636363636364,1927.2
Yogurt,3.14,34633,31948,2685,Dairyland Co-op,2022-12-21,Robertsfield,MO,2022,12,21,0.9224727860710883,855.0955414012739,100316.72
Milk,1.05,8623,5185,3438,Organic Valley,2022-12-19,North Larissa,RI,2022,12,19,0.6012988519076887,3274.285714285714,5444.25
Yogurt,3.28,27697,5554,22143,Dairyland Co-op,2022-12-19,Langoshberg,VA,2022,12,19,0.20052713290248042,6750.914634146342,18217.12
Yogurt,2.66,20988,8752,12236,Dairyland Co-op,2022-12-19,Lubowitzshire,NY,2022,12,19,0.41700019058509624,4600.0,23280.32
Cheese,9.34,9925,241,9684,Fresh Dairy Farms,2022-12-18,Paulport,MI,2022,12,18,0.024282115869017632,1036.830835117773,2250.94
Butter,5.06,7410,2675,4735,Dairyland Co-op,2022-12-17,Haltom City,OH,2022,12,17,0.3609986504723347,935.7707509881424,13535.499999999998
Cheese,8.62,2347,1591,756,Happy Cows Dairy,2022-12-17,Ociefurt,LA,2022,12,17,0.677886663826161,87.70301624129931,13714.419999999998
Butter,5.28,48200,21993,26207,Fresh Dairy Farms,2022-12-17,New Braunfels,SC,2022,12,17,0.4562863070539419,4963.446969696969,116123.04000000001
Milk,0.99,19078,13417,5661,Organic Valley,2022-12-17,Omaha,NH,2022,12,17,0.703270783100954,5718.181818181818,13282.83
Cheese,7.4,21258,20779,479,Happy Cows Dairy,2022-12-17,North Zoieville,MA,2022,12,17,0.9774673064258161,64.72972972972973,153764.6
Cheese,7.02,29796,6211,23585,Organic Valley,2022-12-16,Weston,OK,2022,12,16,0.20845079876493489,3359.6866096866097,43601.219999999994
Cheese,9.37,3708,1777,1931,Fresh Dairy Farms,2022-12-15,Livermore,NV,2022,12,15,0.4792340884573894,206.08324439701175,16650.489999999998
Cheese,6.81,37451,9401,28050,Dairyland Co-op,2022-12-15,Adamsboro,MO,2022,12,15,0.25102133454380393,4118.942731277533,64020.81
Cheese,9.24,3381,2384,997,Happy Cows Dairy,2022-12-15,South Jasonberg,TX,2022,12,15,0.7051168293404318,107.9004329004329,22028.16
Milk,1.03,28796,21858,6938,Fresh Dairy Farms,2022-12-14,Zulaufborough,MS,2022,12,14,0.7590637588553966,6735.922330097087,22513.74
Yogurt,3.29,28556,17149,11407,Dairyland Co-op,2022-12-14,Lake Delphine,KS,2022,12,14,0.6005392912172574,3467.173252279635,56420.21
Yogurt,2.54,34456,29209,5247,Happy Cows Dairy,2022-12-14,East Nicklaus,MS,2022,12,14,0.847718829811934,2065.748031496063,74190.86
Butter,5.24,39061,10586,28475,Dairyland Co-op,2022-12-13,High Point,WV,2022,12,13,0.27101200686106347,5434.160305343511,55470.64
Milk,1.0,45505,27906,17599,Organic Valley,2022-12-13,New Deanna,NC,2022,12,13,0.6132512910669157,17599.0,27906.0
Cheese,7.02,28637,8470,20167,Happy Cows Dairy,2022-12-12,Monserrathaven,NV,2022,12,12,0.29577120508433147,2872.792022792023,59459.399999999994
Milk,1.21,47534,46667,867,Fresh Dairy Farms,2022-12-12,North Robbie,AL,2022,12,12,0.9817604241174738,716.5289256198347,56467.07
Butter,5.01,19744,17687,2057,Happy Cows Dairy,2022-12-11,Delray Beach,PA,2022,12,11,0.8958164505672609,410.5788423153693,88611.87
Cheese,8.28,5837,4002,1835,Organic Valley,2022-12-11,West Tiffany,MI,2022,12,11,0.6856261778310776,221.61835748792274,33136.56
Yogurt,2.81,22527,17308,5219,Happy Cows Dairy,2022-12-11,Lake Frankiestead,WA,2022,12,11,0.7683224574954499,1857.2953736654804,48635.48
Yogurt,2.8,24009,1833,22176,Dairyland Co-op,2022-12-10,Zemlakboro,KS,2022,12,10,0.0763463701112083,7920.000000000001,5132.4
Butter,5.27,39389,37618,1771,Dairyland Co-op,2022-12-10,East Hildachester,MS,2022,12,10,0.9550382086369291,336.0531309297913,198246.86
Yogurt,2.43,13245,9924,3321,Dairyland Co-op,2022-12-10,East Felton,VA,2022,12,10,0.7492638731596829,1366.6666666666665,24115.320000000003
Cheese,9.24,2982,2551,431,Dairyland Co-op,2022-12-10,Lake Linwood,MN,2022,12,10,0.8554661301140174,46.64502164502164,23571.24
Butter,4.6,30899,8118,22781,Fresh Dairy Farms,2022-12-10,Trystanton,ME,2022,12,10,0.2627269490922036,4952.391304347827,37342.799999999996
Cheese,8.09,43558,42131,1427,Happy Cows Dairy,2022-12-10,Alexandria,RI,2022,12,10,0.9672390835208228,176.39060568603213,340839.79
Cheese,8.71,17067,3144,13923,Organic Valley,2022-12-10,South Elwinhaven,MS,2022,12,10,0.18421515204781155,1598.507462686567,27384.24
Yogurt,3.45,18313,8652,9661,Organic Valley,2022-12-09,Lake Lloyd,AL,2022,12,9,0.47245126412930705,2800.2898550724635,29849.4
Milk,1.39,28090,12272,15818,Happy Cows Dairy,2022-12-08,South Casimertown,PA,2022,12,8,0.4368814524741901,11379.856115107914,17058.079999999998
Milk,1.05,36568,21649,14919,Fresh Dairy Farms,2022-12-08,South Gordonland,HI,2022,12,8,0.5920203456574054,14208.571428571428,22731.45
Milk,1.13,29292,23261,6031,Fresh Dairy Farms,2022-12-08,South Ivory,NM,2022,12,8,0.7941076061723338,5337.168141592921,26284.929999999997
Milk,1.31,9470,8021,1449,Dairyland Co-op,2022-12-08,New Elody,NM,2022,12,8,0.8469904963041183,1106.1068702290077,10507.51
Yogurt,3.51,30668,15653,15015,Organic Valley,2022-12-07,North Lyla,GA,2022,12,7,0.5104017216642754,4277.777777777778,54942.03
Yogurt,3.52,33738,2563,31175,Happy Cows Dairy,2022-12-07,West Santastad,SD,2022,12,7,0.07596775149682851,8856.53409090909,9021.76
Yogurt,2.75,25838,19020,6818,Organic Valley,2022-12-07,New Geovanyshire,TX,2022,12,7,0.7361250870810434,2479.2727272727275,52305.0
Yogurt,3.57,30777,1231,29546,Dairyland Co-op,2022-12-07,West Vidalshire,CA,2022,12,7,0.039997400656334274,8276.190476190477,4394.67
Cheese,9.09,43296,13282,30014,Happy Cows Dairy,2022-12-07,Collierville,WA,2022,12,7,0.3067719881744272,3301.870187018702,120733.38
Cheese,6.53,19237,9467,9770,Fresh Dairy Farms,2022-12-06,South Londonmouth,KY,2022,12,6,0.4921245516452669,1496.1715160796325,61819.51
Cheese,7.65,43959,18633,25326,Fresh Dairy Farms,2022-12-06,Boyerbury,CT,2022,12,6,0.4238722445915512,3310.5882352941176,142542.45
Cheese,7.31,46951,39616,7335,Happy Cows Dairy,2022-12-06,Dickensfurt,TX,2022,12,6,0.8437732955634598,1003.4199726402189,289592.95999999996
Yogurt,2.47,40643,1327,39316,Organic Valley,2022-12-05,South Elishaton,MN,2022,12,5,0.032650148857121766,15917.40890688259,3277.69
Butter,4.66,38943,27524,11419,Dairyland Co-op,2022-12-05,Christiansenville,PA,2022,12,5,0.7067765708856534,2450.4291845493563,128261.84000000001
Cheese,6.72,7167,1454,5713,Happy Cows Dairy,2022-12-05,Reynoldsbury,SC,2022,12,5,0.20287428491698062,850.1488095238095,9770.88
Butter,5.63,9269,4449,4820,Dairyland Co-op,2022-12-05,Fort Calistad,WY,2022,12,5,0.4799870536195922,856.1278863232682,25047.87
Cheese,6.79,42603,41806,797,Fresh Dairy Farms,2022-12-04,Rylanport,TN,2022,12,4,0.9812923972490201,117.37849779086892,283862.74
Milk,0.97,4944,4462,482,Dairyland Co-op,2022-12-04,Port Allanborough,SC,2022,12,4,0.9025080906148867,496.9072164948454,4328.14
Butter,5.08,32235,20450,11785,Fresh Dairy Farms,2022-12-04,East Eliport,TX,2022,12,4,0.6344035985729797,2319.8818897637793,103886.0
Milk,1.22,48507,3175,45332,Fresh Dairy Farms,2022-12-03,Michealland,MS,2022,12,3,0.06545447048879544,37157.37704918033,3873.5
Yogurt,3.5,37020,15166,21854,Happy Cows Dairy,2022-12-03,Lake Elwintown,IN,2022,12,3,0.4096704484062669,6244.0,53081.0
Yogurt,2.82,20778,8032,12746,Happy Cows Dairy,2022-12-02,New Gracie,WI,2022,12,2,0.38656271055924535,4519.858156028369,22650.239999999998
Yogurt,2.41,14101,8962,5139,Dairyland Co-op,2022-12-02,Schaeferbury,DE,2022,12,2,0.6355577618608609,2132.3651452282156,21598.420000000002
Butter,4.63,17418,14090,3328,Happy Cows Dairy,2022-12-02,Monashire,AZ,2022,12,2,0.8089332874038351,718.7904967602592,65236.7
Yogurt,2.89,20641,3962,16679,Dairyland Co-op,2022-12-01,St. Clair Shores,FL,2022,12,1,0.1919480645317572,5771.280276816608,11450.18
Milk,1.06,26482,16871,9611,Happy Cows Dairy,2022-12-01,West Alden,ME,2022,12,1,0.6370742391058077,9066.98113207547,17883.260000000002
Yogurt,2.83,26883,901,25982,Fresh Dairy Farms,2022-12-01,Sandy Springs,WY,2022,12,1,0.03351560465721832,9180.918727915194,2549.83
Milk,1.15,15604,12896,2708,Fresh Dairy Farms,2022-12-01,Yucaipa,VA,2022,12,1,0.8264547551909767,2354.7826086956525,14830.4
Milk,1.42,20167,11498,8669,Happy Cows Dairy,2022-11-30,Delbertbury,VT,2022,11,30,0.5701393365398919,6104.929577464789,16327.16
Butter,4.51,40809,17829,22980,Fresh Dairy Farms,2022-11-30,Crystelview,IA,2022,11,30,0.4368889215614203,5095.343680709535,80408.79
Butter,5.96,32670,10485,22185,Organic Valley,2022-11-29,Santa Cruz,GA,2022,11,29,0.3209366391184573,3722.3154362416108,62490.6
Cheese,9.43,45659,43399,2260,Happy Cows Dairy,2022-11-28,Stephanieberg,OH,2022,11,28,0.9505026391291969,239.66065747614,409252.57
Milk,0.98,6688,1458,5230,Dairyland Co-op,2022-11-28,Rempelcester,ME,2022,11,28,0.21800239234449761,5336.734693877551,1428.84
Butter,4.34,23032,5770,17262,Fresh Dairy Farms,2022-11-28,Sauertown,IA,2022,11,28,0.25052101424105594,3977.4193548387098,25041.8
Milk,1.16,34237,17269,16968,Dairyland Co-op,2022-11-28,Deangelostead,RI,2022,11,28,0.5043958290738091,14627.586206896553,20032.039999999997
Cheese,8.49,10934,6575,4359,Organic Valley,2022-11-27,Altenwerthhaven,OH,2022,11,27,0.601335284433876,513.4275618374559,55821.75
Cheese,7.93,21989,10721,11268,Organic Valley,2022-11-27,Goodwinfort,NH,2022,11,27,0.4875619627995816,1420.9331651954603,85017.53
Milk,1.22,2798,11,2787,Fresh Dairy Farms,2022-11-27,North Marlinfield,WY,2022,11,27,0.003931379556826304,2284.4262295081967,13.42
Milk,1.01,18780,7572,11208,Organic Valley,2022-11-26,Lake Dasiafort,ID,2022,11,26,0.40319488817891375,11097.029702970296,7647.72
Milk,0.97,12511,7616,4895,Happy Cows Dairy,2022-11-25,Fort Ross,NE,2022,11,25,0.6087443050115898,5046.3917525773195,7387.5199999999995
Yogurt,2.56,20911,17596,3315,Organic Valley,2022-11-25,Zemlakside,MO,2022,11,25,0.8414709961264406,1294.921875,45045.76
Cheese,8.47,30818,132,30686,Happy Cows Dairy,2022-11-25,Davisland,OK,2022,11,25,0.004283211110390032,3622.9043683589134,1118.0400000000002
Cheese,8.08,23674,13587,10087,Happy Cows Dairy,2022-11-24,Kirkland,MN,2022,11,24,0.5739207569485512,1248.3910891089108,109782.96
Yogurt,2.86,27228,25468,1760,Happy Cows Dairy,2022-11-24,East Dortha,WI,2022,11,24,0.9353606581460262,615.3846153846154,72838.48
Butter,5.22,36919,6379,30540,Fresh Dairy Farms,2022-11-24,Terrellhaven,AR,2022,11,24,0.17278366152929386,5850.574712643678,33298.38
Butter,5.74,3554,2893,661,Fresh Dairy Farms,2022-11-23,Bruenstead,PA,2022,11,23,0.8140123804164322,115.1567944250871,16605.82
Butter,4.33,2408,1076,1332,Dairyland Co-op,2022-11-22,South Jaronmouth,KY,2022,11,22,0.446843853820598,307.621247113164,4659.08
Yogurt,3.56,48183,13397,34786,Fresh Dairy Farms,2022-11-22,Lake Geoffreyside,WY,2022,11,22,0.2780441234460287,9771.348314606741,47693.32
Cheese,9.5,34248,8843,25405,Organic Valley,2022-11-22,San Diego,NE,2022,11,22,0.258204858677879,2674.2105263157896,84008.5
Cheese,7.49,7013,5276,1737,Organic Valley,2022-11-22,Lizethfield,OR,2022,11,22,0.7523171253386568,231.90921228304404,39517.24
Yogurt,3.18,33877,27900,5977,Fresh Dairy Farms,2022-11-21,Feilport,OK,2022,11,21,0.8235676122442955,1879.559748427673,88722.0
Cheese,7.5,42975,20236,22739,Happy Cows Dairy,2022-11-21,Harrisonburg,OK,2022,11,21,0.4708784176847004,3031.866666666667,151770.0
Butter,5.32,12605,6422,6183,Happy Cows Dairy,2022-11-20,Orastead,UT,2022,11,20,0.5094803649345497,1162.218045112782,34165.04
Yogurt,2.52,29292,17327,11965,Fresh Dairy Farms,2022-11-19,South Veronaville,PA,2022,11,19,0.591526696708999,4748.015873015873,43664.04
Milk,1.15,37154,256,36898,Dairyland Co-op,2022-11-19,Goyetteborough,WA,2022,11,19,0.006890240620121656,32085.21739130435,294.4
Milk,1.11,9838,1203,8635,Happy Cows Dairy,2022-11-19,Lake Damien,KS,2022,11,19,0.1222809514128888,7779.279279279279,1335.3300000000002
Yogurt,3.39,17365,2497,14868,Organic Valley,2022-11-18,Huntersville,MO,2022,11,18,0.14379498992225742,4385.840707964601,8464.83
Milk,1.27,46353,38313,8040,Happy Cows Dairy,2022-11-17,Kamillefort,LA,2022,11,17,0.8265484434664423,6330.708661417323,48657.51
Cheese,7.93,12737,9024,3713,Dairyland Co-op,2022-11-17,Hillsboro,MO,2022,11,17,0.7084870848708487,468.2219419924338,71560.31999999999
Yogurt,3.48,31762,2894,28868,Dairyland Co-op,2022-11-17,Leannaland,SD,2022,11,17,0.09111516906995781,8295.402298850575,10071.12
Butter,5.31,42017,23289,18728,Organic Valley,2022-11-17,West Tyler,NH,2022,11,17,0.5542756503320084,3526.9303201506596,123664.59
Milk,1.02,32594,14679,17915,Dairyland Co-op,2022-11-17,New Garrick,ID,2022,11,17,0.45035896177210527,17563.725490196077,14972.58
Cheese,9.26,37709,33867,3842,Organic Valley,2022-11-17,South Rosemarie,WY,2022,11,17,0.8981145084727784,414.902807775378,313608.42
Yogurt,3.13,26526,9662,16864,Happy Cows Dairy,2022-11-17,Hickleview,WA,2022,11,17,0.3642463997587273,5387.859424920128,30242.059999999998
Yogurt,3.53,10802,1494,9308,Organic Valley,2022-11-16,North Marlenstad,SC,2022,11,16,0.13830772079244585,2636.8271954674224,5273.82
Cheese,7.91,6049,3101,2948,Organic Valley,2022-11-15,Osinskifurt,IA,2022,11,15,0.5126467184658621,372.69279393173196,24528.91
Yogurt,3.45,46120,33353,12767,Organic Valley,2022-11-15,Fort Francisville,UT,2022,11,15,0.7231786643538595,3700.5797101449275,115067.85
Milk,1.06,46081,29980,16101,Dairyland Co-op,2022-11-15,Fort Elody,NE,2022,11,15,0.6505935201059004,15189.622641509433,31778.800000000003
Milk,1.0,29839,7744,22095,Organic Valley,2022-11-15,Raeland,TN,2022,11,15,0.2595261235296089,22095.0,7744.0
Yogurt,2.59,26000,8327,17673,Organic Valley,2022-11-14,Port Saulstad,SD,2022,11,14,0.32026923076923075,6823.552123552124,21566.93
Yogurt,3.59,35266,34760,506,Happy Cows Dairy,2022-11-14,Fort Eliane,NE,2022,11,14,0.9856519026824704,140.94707520891365,124788.4
Butter,4.61,4320,2980,1340,Organic Valley,2022-11-14,Rhiannonworth,IA,2022,11,14,0.6898148148148148,290.6724511930585,13737.800000000001
Cheese,8.45,46204,10900,35304,Happy Cows Dairy,2022-11-13,Champaign,MS,2022,11,13,0.23591031079560212,4177.988165680474,92104.99999999999
Yogurt,2.68,47700,28556,19144,Dairyland Co-op,2022-11-13,Elisabethfort,FL,2022,11,13,0.5986582809224319,7143.283582089552,76530.08
Yogurt,3.35,8961,7258,1703,Dairyland Co-op,2022-11-13,Bauchburgh,AR,2022,11,13,0.8099542461778819,508.35820895522386,24314.3
Cheese,7.91,19953,10858,9095,Dairyland Co-op,2022-11-13,Rocky Mount,FL,2022,11,13,0.5441788202275347,1149.8103666245258,85886.78
Milk,1.36,25175,274,24901,Dairyland Co-op,2022-11-12,North Clementine,WI,2022,11,12,0.010883813306852036,18309.55882352941,372.64000000000004
Butter,4.94,14154,1225,12929,Organic Valley,2022-11-12,Marcoscester,AZ,2022,11,12,0.08654797230464886,2617.2064777327932,6051.500000000001
Cheese,8.61,19669,1556,18113,Fresh Dairy Farms,2022-11-11,New Thurmanbury,AR,2022,11,11,0.07910925822360058,2103.7166085946574,13397.16
Butter,4.2,16380,10257,6123,Happy Cows Dairy,2022-11-11,Port Keyon,CA,2022,11,11,0.6261904761904762,1457.857142857143,43079.4
Yogurt,3.16,35423,1535,33888,Happy Cows Dairy,2022-11-11,Fort Darian,NC,2022,11,11,0.04333342743415295,10724.050632911392,4850.6
Yogurt,3.06,6425,2892,3533,Dairyland Co-op,2022-11-10,Morissettestad,VT,2022,11,10,0.45011673151750975,1154.575163398693,8849.52
Milk,1.0,15067,985,14082,Dairyland Co-op,2022-11-10,New Zanefurt,OH,2022,11,10,0.06537465985265813,14082.0,985.0
Milk,1.25,32169,32110,59,Organic Valley,2022-11-10,Dorianburgh,DE,2022,11,10,0.9981659361497094,47.2,40137.5
Yogurt,3.44,19282,18737,545,Organic Valley,2022-11-09,Zulafurt,VA,2022,11,9,0.9717352971683435,158.43023255813955,64455.28
Yogurt,3.14,37843,24515,13328,Organic Valley,2022-11-08,Port Verdie,MS,2022,11,8,0.6478080490447374,4244.585987261146,76977.1
Yogurt,2.92,36021,7784,28237,Fresh Dairy Farms,2022-11-08,Port Margechester,MA,2022,11,8,0.2160961661253158,9670.205479452055,22729.28
Yogurt,2.43,47860,6015,41845,Happy Cows Dairy,2022-11-07,Lysannestad,ND,2022,11,7,0.1256790639364814,17220.164609053496,14616.45
Cheese,7.68,40381,14868,25513,Fresh Dairy Farms,2022-11-07,Jefferson City,TN,2022,11,7,0.36819296203660135,3322.0052083333335,114186.23999999999
Milk,1.26,48236,38447,9789,Dairyland Co-op,2022-11-07,Parkerboro,AZ,2022,11,7,0.7970602869226304,7769.047619047619,48443.22
Cheese,8.77,44688,25180,19508,Dairyland Co-op,2022-11-06,Sydneyberg,ID,2022,11,6,0.5634622269960616,2224.401368301026,220828.59999999998
Yogurt,3.37,48151,8552,39599,Fresh Dairy Farms,2022-11-06,Grand Prairie,FL,2022,11,6,0.17760794168345415,11750.445103857566,28820.24
Yogurt,3.2,35875,22103,13772,Fresh Dairy Farms,2022-11-05,Cristobalville,WY,2022,11,5,0.6161114982578397,4303.75,70729.6
Milk,0.97,42427,6980,35447,Organic Valley,2022-11-04,Kingtown,MN,2022,11,4,0.1645178777665166,36543.298969072166,6770.599999999999
Milk,1.08,29867,18204,11663,Dairyland Co-op,2022-11-04,Bernhardtown,OH,2022,11,4,0.6095021260923427,10799.074074074073,19660.32
